CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CATEG_DOC;ID_DOC;DT_RECEB;LINK_DOC
14.110.585/0001-07;2021-03-31;1;MÉLIUZ S.A.;025232;ITR;104391;2021-05-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104391
14.110.585/0001-07;2021-06-30;1;MÉLIUZ S.A.;025232;ITR;107950;2021-08-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107950
14.110.585/0001-07;2021-06-30;2;MÉLIUZ S.A.;025232;ITR;107957;2021-08-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107957
14.110.585/0001-07;2021-09-30;1;MÉLIUZ S.A.;025232;ITR;110184;2021-11-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110184
14.110.585/0001-07;2021-09-30;2;MÉLIUZ S.A.;025232;ITR;110627;2021-12-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110627
14.127.813/0001-51;2021-03-31;1;GETNINJAS S.A.;025887;ITR;104494;2021-05-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104494
14.127.813/0001-51;2021-06-30;1;GETNINJAS S.A.;025887;ITR;108001;2021-08-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108001
14.127.813/0001-51;2021-09-30;1;GETNINJAS S.A.;025887;ITR;109517;2021-11-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109517
14.191.427/0001-29;2021-03-31;1;GRANBIO INVESTIMENTOS S.A.;025321;ITR;110834;2021-12-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110834
14.191.427/0001-29;2021-03-31;2;GRANBIO INVESTIMENTOS S.A.;025321;ITR;111235;2022-01-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=111235
14.191.427/0001-29;2021-06-30;1;GRANBIO INVESTIMENTOS S.A.;025321;ITR;110835;2021-12-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110835
14.191.427/0001-29;2021-06-30;2;GRANBIO INVESTIMENTOS S.A.;025321;ITR;111236;2022-01-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=111236
14.191.427/0001-29;2021-09-30;1;GRANBIO INVESTIMENTOS S.A.;025321;ITR;110838;2021-12-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110838
14.191.427/0001-29;2021-09-30;2;GRANBIO INVESTIMENTOS S.A.;025321;ITR;111237;2022-01-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=111237
14.308.514/0001-13;2021-03-31;1;PARTICIPAÇÕES INDUST. DO NORDESTE S.A.;001597;ITR;104199;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104199
14.333.683/0001-03;2021-03-31;1;FONTAINE VILLE PARTICIPAÇÕES S/A;023019;ITR;104570;2021-05-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104570
14.388.334/0001-99;2021-03-31;1;PARANA BCO S.A.;020729;ITR;104079;2021-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104079
14.388.334/0001-99;2021-06-30;1;PARANA BCO S.A.;020729;ITR;107685;2021-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107685
14.388.334/0001-99;2021-09-30;1;PARANA BCO S.A.;020729;ITR;109779;2021-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109779
14.776.142/0001-50;2021-03-31;1;WESTWING COMÉRCIO VAREJISTA S.A.;025518;ITR;104133;2021-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104133
14.776.142/0001-50;2021-06-30;1;WESTWING COMÉRCIO VAREJISTA S.A.;025518;ITR;107647;2021-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107647
14.776.142/0001-50;2021-09-30;1;WESTWING COMÉRCIO VAREJISTA S.A.;025518;ITR;109769;2021-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109769
14.785.152/0001-51;2021-03-31;1;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;025402;ITR;104465;2021-05-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104465
14.785.152/0001-51;2021-06-30;1;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;025402;ITR;108015;2021-08-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108015
14.785.152/0001-51;2021-06-30;2;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;025402;ITR;109483;2021-11-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109483
14.785.152/0001-51;2021-09-30;1;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;025402;ITR;110173;2021-11-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110173
14.807.945/0001-24;2021-03-31;1;SANSUY S.A. INDUSTRIA DE PLASTICOS;012696;ITR;104041;2021-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104041
14.807.945/0001-24;2021-06-30;1;SANSUY S.A. INDUSTRIA DE PLASTICOS;012696;ITR;107420;2021-08-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107420
14.807.945/0001-24;2021-09-30;1;SANSUY S.A. INDUSTRIA DE PLASTICOS;012696;ITR;109586;2021-11-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109586
14.876.090/0001-93;2021-03-31;1;GAIA IMPACTO SECURITIZADORA S.A.;022764;ITR;104426;2021-05-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104426
14.876.090/0001-93;2021-03-31;2;GAIA IMPACTO SECURITIZADORA S.A.;022764;ITR;107280;2021-08-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107280
14.876.090/0001-93;2021-06-30;1;GAIA IMPACTO SECURITIZADORA S.A.;022764;ITR;107836;2021-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107836
14.876.090/0001-93;2021-06-30;2;GAIA IMPACTO SECURITIZADORA S.A.;022764;ITR;109316;2021-10-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109316
14.876.090/0001-93;2021-09-30;1;GAIA IMPACTO SECURITIZADORA S.A.;022764;ITR;110112;2021-11-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110112
14.882.295/0001-81;2021-03-31;1;CBO HOLDING S.A.;023620;ITR;104309;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104309
14.882.295/0001-81;2021-06-30;1;CBO HOLDING S.A.;023620;ITR;107859;2021-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107859
14.882.295/0001-81;2021-09-30;1;CBO HOLDING S.A.;023620;ITR;110063;2021-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110063
14.882.295/0001-81;2021-09-30;2;CBO HOLDING S.A.;023620;ITR;110483;2021-11-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110483
14.998.371/0001-19;2021-03-31;1;J. MACEDO S.A.;021156;ITR;103781;2021-05-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103781
14.998.371/0001-19;2021-06-30;1;J. MACEDO S.A.;021156;ITR;107519;2021-08-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107519
14.998.371/0001-19;2021-09-30;1;J. MACEDO S.A.;021156;ITR;110166;2021-11-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110166
15.073.274/0001-88;2021-03-31;1;PPLA PARTICIPATIONS LTD.;080152;ITR;104587;2021-05-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104587
15.073.274/0001-88;2021-06-30;1;PPLA PARTICIPATIONS LTD.;080152;ITR;108047;2021-08-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108047
15.073.274/0001-88;2021-09-30;1;PPLA PARTICIPATIONS LTD.;080152;ITR;110132;2021-11-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110132
15.073.274/0001-88;2021-09-30;2;PPLA PARTICIPATIONS LTD.;080152;ITR;111379;2022-01-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=111379
15.090.690/0001-94;2021-03-31;1;CONCESSIONARIA ECOVIAS DO ARAGUAIA S.A.;026638;ITR;109079;2021-10-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109079
15.090.690/0001-94;2021-06-30;1;CONCESSIONARIA ECOVIAS DO ARAGUAIA S.A.;026638;ITR;109080;2021-10-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109080
15.090.690/0001-94;2021-09-30;1;CONCESSIONARIA ECOVIAS DO ARAGUAIA S.A.;026638;ITR;110348;2021-11-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110348
15.101.405/0001-93;2021-03-31;1;CORREA RIBEIRO S.A. COMERCIO E INDUSTRIA;004863;ITR;104225;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104225
15.101.405/0001-93;2021-06-30;1;CORREA RIBEIRO S.A. COMERCIO E INDUSTRIA;004863;ITR;107764;2021-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107764
15.101.405/0001-93;2021-09-30;1;CORREA RIBEIRO S.A. COMERCIO E INDUSTRIA;004863;ITR;109751;2021-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109751
15.115.504/0001-24;2021-03-31;1;TRONOX PIGMENTOS DO BRASIL S.A.;011398;ITR;104232;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104232
15.115.504/0001-24;2021-06-30;1;TRONOX PIGMENTOS DO BRASIL S.A.;011398;ITR;107563;2021-08-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107563
15.115.504/0001-24;2021-09-30;1;TRONOX PIGMENTOS DO BRASIL S.A.;011398;ITR;110019;2021-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110019
15.139.629/0001-94;2021-03-31;1;CIA ELETRICIDADE EST. DA BAHIA - COELBA;014524;ITR;103498;2021-05-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103498
15.139.629/0001-94;2021-06-30;1;CIA ELETRICIDADE EST. DA BAHIA - COELBA;014524;ITR;106562;2021-07-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106562
15.139.629/0001-94;2021-09-30;1;CIA ELETRICIDADE EST. DA BAHIA - COELBA;014524;ITR;109174;2021-10-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109174
15.141.799/0001-03;2021-03-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;ITR;104055;2021-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104055
15.141.799/0001-03;2021-06-30;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;ITR;107671;2021-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107671
15.141.799/0001-03;2021-09-30;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;ITR;109783;2021-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109783
15.144.017/0001-90;2021-03-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;ITR;104430;2021-05-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104430
15.144.017/0001-90;2021-06-30;1;CIA SEGUROS ALIANCA DA BAHIA;003115;ITR;107790;2021-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107790
15.144.017/0001-90;2021-09-30;1;CIA SEGUROS ALIANCA DA BAHIA;003115;ITR;110104;2021-11-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110104
15.229.110/0001-05;2021-03-31;1;CAPITALE SECURITIZADORA DE CRÉDITO S/A;023353;ITR;104450;2021-05-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104450
15.229.110/0001-05;2021-06-30;1;CAPITALE SECURITIZADORA DE CRÉDITO S/A;023353;ITR;108027;2021-08-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108027
15.229.110/0001-05;2021-06-30;2;CAPITALE SECURITIZADORA DE CRÉDITO S/A;023353;ITR;108363;2021-08-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108363
15.229.110/0001-05;2021-09-30;1;CAPITALE SECURITIZADORA DE CRÉDITO S/A;023353;ITR;110203;2021-11-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110203
15.377.572/0001-61;2021-03-31;1;NASA SECURITIZADORA S.A.;023906;ITR;104455;2021-05-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104455
15.377.572/0001-61;2021-03-31;2;NASA SECURITIZADORA S.A.;023906;ITR;105804;2021-06-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105804
15.377.572/0001-61;2021-06-30;1;NASA SECURITIZADORA S.A.;023906;ITR;108035;2021-08-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108035
15.377.572/0001-61;2021-09-30;1;NASA SECURITIZADORA S.A.;023906;ITR;110114;2021-11-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110114
15.377.572/0001-61;2021-09-30;2;NASA SECURITIZADORA S.A.;023906;ITR;110171;2021-11-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110171
15.413.826/0001-50;2021-03-31;1;ENERGISA MATO GROSSO DO SUL - DIST DE ENERGIA S.A.;005576;ITR;104097;2021-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104097
15.413.826/0001-50;2021-06-30;1;ENERGISA MATO GROSSO DO SUL - DIST DE ENERGIA S.A.;005576;ITR;107680;2021-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107680
15.413.826/0001-50;2021-09-30;1;ENERGISA MATO GROSSO DO SUL - DIST DE ENERGIA S.A.;005576;ITR;109820;2021-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109820
15.484.093/0001-44;2021-03-31;1;ECO101 CONCESSIONÁRIA DE RODOVIAS S.A.;023582;ITR;104060;2021-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104060
15.484.093/0001-44;2021-06-30;1;ECO101 CONCESSIONÁRIA DE RODOVIAS S.A.;023582;ITR;106826;2021-07-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106826
15.484.093/0001-44;2021-09-30;1;ECO101 CONCESSIONÁRIA DE RODOVIAS S.A.;023582;ITR;109191;2021-10-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109191
15.494.541/0001-90;2021-03-31;1;SALUS INFRAESTRUTURA PORTUARIA SA;023540;ITR;104321;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104321
15.494.541/0001-90;2021-03-31;2;SALUS INFRAESTRUTURA PORTUARIA SA;023540;ITR;105887;2021-06-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105887
15.494.541/0001-90;2021-06-30;1;SALUS INFRAESTRUTURA PORTUARIA SA;023540;ITR;107777;2021-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107777
15.494.541/0001-90;2021-09-30;1;SALUS INFRAESTRUTURA PORTUARIA SA;023540;ITR;109742;2021-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109742
15.578.569/0001-06;2021-03-31;1;CONC DO AEROPORTO INTERNACIONAL DE GUARULHOS S.A.;023515;ITR;104285;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104285
15.578.569/0001-06;2021-06-30;1;CONC DO AEROPORTO INTERNACIONAL DE GUARULHOS S.A.;023515;ITR;107818;2021-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107818
15.578.569/0001-06;2021-06-30;2;CONC DO AEROPORTO INTERNACIONAL DE GUARULHOS S.A.;023515;ITR;107840;2021-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107840
15.578.569/0001-06;2021-09-30;1;CONC DO AEROPORTO INTERNACIONAL DE GUARULHOS S.A.;023515;ITR;109976;2021-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109976
15.675.715/0001-11;2021-03-31;1;HOUSI S.A.;025313;ITR;104518;2021-05-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104518
15.675.715/0001-11;2021-06-30;1;HOUSI S.A.;025313;ITR;108053;2021-08-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108053
15.675.715/0001-11;2021-09-30;1;HOUSI S.A.;025313;ITR;110286;2021-11-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110286
15.675.715/0001-11;2021-09-30;2;HOUSI S.A.;025313;ITR;110540;2021-12-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110540
15.688.041/0001-90;2021-03-31;1;MBK SECURITIZADORA SA;022861;ITR;104246;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104246
15.688.041/0001-90;2021-06-30;1;MBK SECURITIZADORA SA;022861;ITR;107786;2021-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107786
15.688.041/0001-90;2021-09-30;1;MBK SECURITIZADORA SA;022861;ITR;110150;2021-11-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110150
16.233.389/0001-55;2021-03-31;1;LOJAS LE BISCUIT S.A.;025542;ITR;103876;2021-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103876
16.233.389/0001-55;2021-06-30;1;LOJAS LE BISCUIT S.A.;025542;ITR;107959;2021-08-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107959
16.233.389/0001-55;2021-09-30;1;LOJAS LE BISCUIT S.A.;025542;ITR;110111;2021-11-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110111
16.233.389/0001-55;2021-09-30;2;LOJAS LE BISCUIT S.A.;025542;ITR;110115;2021-11-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110115
16.234.171/0001-15;2021-03-31;1;METANOR SA METANOL DO NE;008745;ITR;104223;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104223
16.234.171/0001-15;2021-06-30;1;METANOR SA METANOL DO NE;008745;ITR;107591;2021-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107591
16.234.171/0001-15;2021-09-30;1;METANOR SA METANOL DO NE;008745;ITR;109730;2021-11-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109730
16.404.287/0001-55;2021-03-31;1;SUZANO S.A.;013986;ITR;103898;2021-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103898
16.404.287/0001-55;2021-06-30;1;SUZANO S.A.;013986;ITR;107513;2021-08-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107513
16.404.287/0001-55;2021-09-30;1;SUZANO S.A.;013986;ITR;109284;2021-10-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109284
16.590.234/0001-76;2021-03-31;1;AREZZO INDÚSTRIA E COMÉRCIO S.A.;022349;ITR;104154;2021-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104154
16.590.234/0001-76;2021-03-31;2;AREZZO INDÚSTRIA E COMÉRCIO S.A.;022349;ITR;105870;2021-06-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105870
16.590.234/0001-76;2021-03-31;3;AREZZO INDÚSTRIA E COMÉRCIO S.A.;022349;ITR;106082;2021-06-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106082
16.590.234/0001-76;2021-06-30;1;AREZZO INDÚSTRIA E COMÉRCIO S.A.;022349;ITR;107661;2021-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107661
